2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,countryCode,seriesCode,sdg,seriesName,group,observations,theoMax,population,budget,goal,cc,rl,instrumental,budget_pc
0.90696,0.90699,0.90607,0.93186,0.93487,0.95175,0.94724,0.95287,0.95585,0.9454,0.95431,0.95331,0.95915,0.95615,0.94966,0.95444,0.94745,0.95385,0.95466,0.95191,0.9668867063778582,PRY,sdg8_unemp,8,Unemployment rate (% of total labor force),LAC,20,1.0,6248017.571428573,2386199451.1046343,0.995,0.29706438655415957,0.3316728525835987,0,381.9130506316812
0.0002,0.00030000000000000003,0.0002,0.00030000000000000003,0.0004,0.0004,0.0005,0.0005,0.0005,0.0006000000000000001,0.0006000000000000001,0.0008,0.0009000000000000002,0.0009000000000000002,0.0009000000000000002,0.0014,0.0015,0.002,0.0014,0.0018039558183075813,0.0018674064674083773,PRY,sdg9_articles,9,"Scientific and technical journal articles (per 1,000 population)",LAC,19,,6248017.571428573,2386199451.1046343,0.12,0.29706438655415957,0.3316728525835987,0,381.9130506316812
0.00748,0.01099,0.01795,0.02112,0.03452,0.07907,0.07962000000000001,0.1121,0.1427,0.18900000000000008,0.198,0.24764,0.2934,0.369,0.43,0.4972,0.5340400000000001,0.6107600000000001,0.64994,0.7009824000888689,0.7415254557697879,PRY,sdg9_intuse,9,Population using the internet (%),LAC,19,1.0,6248017.571428573,2386199451.1046343,1.0,0.29706438655415957,0.3316728525835987,1,381.9130506316812
0.32766728468607204,0.3302069855059813,0.3327592043503387,0.3353239941820334,0.3379014081706941,0.3404914996945081,0.34309432234044834,0.3457099299047286,0.3483383763943948,0.35097971602760936,0.359,0.3570377950603927,0.35250000000000004,0.3620849010825253,0.36375,0.3672051538115539,0.3615,0.3723715688103368,0.38675,0.3790336176246569,0.3819278381569689,PRY,sdg9_lpi,9,Logistics Performance Index: Quality of trade and transport-related infrastructure (worst 1-5 best),LAC,5,1.0,6248017.571428573,2386199451.1046343,0.7,0.29706438655415957,0.3316728525835987,1,381.9130506316812
1.850108156056796e-05,0.0032217050004773877,0.006264271031601931,0.009098131401092913,0.012095136580023563,0.01521054508405191,0.018203969313947986,0.02116035164789857,0.024154297356035297,0.02713134390386521,0.03019020536634628,0.033276199234795634,0.03614178252492375,0.039024431699383265,0.04226415702138652,0.045385,0.048993,0.052965000000000005,0.057665,0.061744152326666885,0.06509470786260661,PRY,sdg9_mobuse,9,Mobile broadband subscriptions (per 100 population),LAC,4,,6248017.571428573,2386199451.1046343,0.1,0.29706438655415957,0.3316728525835987,1,381.9130506316812
0.0005628794299081388,0.00074,0.0008500000000000001,0.00072,0.00073,0.00075,0.0008756190329748392,0.0008759462809528884,0.00055,0.0008766007948803889,0.0008769280577372033,0.00057,0.0008799999999999998,0.0008779098465900859,0.00103,0.00128,0.00154,0.0014784988605521686,0.0014216184614855591,0.0013161031013969534,0.001215696081011999,PRY,sdg9_rdex,9,Expenditure on research and development (% of GDP),LAC,11,1.0,6248017.571428573,2386199451.1046343,0.037000000000000005,0.29706438655415957,0.3316728525835987,1,381.9130506316812
0.7577699999999999,0.7704099999999999,0.7830400000000001,0.7956700000000001,0.8083100000000001,0.8209400000000001,0.83357,0.8462000000000001,0.8588399999999999,0.8714700000000001,0.8841,0.8967400000000001,0.90937,0.922,0.93464,0.9472700000000001,0.9599,0.97253,0.981687290961802,0.9908422493581388,0.9999925719296548,PRY,sdg11_pipedwat,11,"Access to improved water source, piped (% of urban population)",LAC,18,1.0,6248017.571428573,2386199451.1046343,1.0,0.29706438655415957,0.3316728525835987,1,381.9130506316812
0.858975631052548,0.8579437212255914,0.8557310684235593,0.8531215272265439,0.8509088744245119,0.8498769645975551,0.8497082870296873,0.8495991427210668,0.8495991427210668,0.8497678202889347,0.8501448642641689,0.8551555802508335,0.8616050166693126,0.8717355929512621,0.874573344975393,0.8706342276551834,0.8844161771709795,0.8818364026035879,0.8835281239100319,0.8827553552035052,0.8813113818355905,PRY,sdg11_pm25,11,Annual mean concentration of particulate matter of less than 2.5 microns in diameter (PM2.5) (μg/m³),LAC,18,1.0,6248017.571428573,2386199451.1046343,0.9374900777901254,0.29706438655415957,0.3316728525835987,1,381.9130506316812
0.5084975452777847,0.5075921316551132,0.5038398023789373,0.5095959766410192,0.5102047100996451,0.4534553753808484,0.51942,0.5169600000000001,0.48006,0.47665,0.4885100000000001,0.42509,0.55611,0.39728,0.48461,0.44222,0.48667,0.48453,0.48627,0.43997524347332,0.4548297164342602,PRY,sdg11_transport,11,Satisfaction with public transport (%),LAC,13,1.0,6248017.571428573,2386199451.1046343,0.826,0.29706438655415957,0.3316728525835987,1,381.9130506316812
0.9959,0.99632,0.99599,0.99616,0.99567,0.99546,0.99486,0.99453,0.99461,0.99489,0.99386,0.99314,0.99312,0.99299,0.99362,0.99371,0.9938585029108112,0.9937622889277832,0.9936660817017752,0.9935698812329434,0.9934736875213019,PRY,sdg13_co2import,13,CO₂ emissions embodied in imports (tCO₂/capita),LAC,16,1.0,6248017.571428573,2386199451.1046343,1.0,0.29706438655415957,0.3316728525835987,1,381.9130506316812
0.99367,0.99355,0.99337,0.99324,0.99328,0.99389,0.99376,0.9936,0.99334,0.99309,0.99237,0.99211,0.9924,0.9924,0.99215,0.99218,0.9919,0.99192,0.9917953499647928,0.9917620311665408,0.9917533085783248,PRY,sdg13_co2pc,13,Energy-related CO₂ emissions (tCO₂/capita),LAC,18,1.0,6248017.571428573,2386199451.1046343,1.0,0.29706438655415957,0.3316728525835987,1,381.9130506316812
0.05231,0.2053,0.2053,0.21645,0.22144000000000005,0.38689,0.38689,0.38689,0.38689,0.38689,0.38689,0.38689,0.38689,0.38689,0.38689,0.38834,0.38834,0.38834,0.38834,0.4423070631773728,0.4749352920440421,PRY,sdg15_cpfa,15,Mean area that is protected in freshwater sites important to biodiversity (%),LAC,19,1.0,6248017.571428573,2386199451.1046343,1.0,0.29706438655415957,0.3316728525835987,1,381.9130506316812
0.18024,0.25781,0.25781,0.29336,0.29418,0.32127,0.32194,0.32321,0.32321,0.36114,0.3615700000000001,0.3615700000000001,0.3615700000000001,0.3616300000000001,0.36239,0.36254,0.36254,0.36254,0.36254,0.3636532977815968,0.3707819794397247,PRY,sdg15_cpta,15,Mean area that is protected in terrestrial sites important to biodiversity (%),LAC,19,1.0,6248017.571428573,2386199451.1046343,1.0,0.29706438655415957,0.3316728525835987,1,381.9130506316812
0.95,0.95,0.95,0.95,0.9490000000000001,0.9490000000000001,0.9490000000000001,0.9490000000000001,0.9490000000000001,0.9490000000000001,0.9490000000000001,0.9490000000000001,0.9490000000000001,0.948,0.948,0.948,0.948,0.948,0.948,0.948,0.9478013006800092,PRY,sdg15_redlist,15,Red List Index of species survival (worst 0-1 best) ,LAC,20,1.0,6248017.571428573,2386199451.1046343,1.0,0.29706438655415957,0.3316728525835987,1,381.9130506316812
0.6896479858840776,0.686794454622649,0.6902941495652852,0.6966639040516318,0.6957266346592007,0.6835287683541404,0.6696832579185521,0.6768591500921488,0.6761800074320163,0.6947194570135746,0.6748122002471817,0.6741236147208483,0.6900452488687783,0.6727385019586691,0.6720429753056223,0.6570135746606335,0.6706494183958398,0.66995244733085,0.6558054298642534,0.6578780064803381,0.6678604257735271,PRY,sdg16_detain,16,Unsentenced detainees (% of prison population),LAC,5,1.0,6248017.571428573,2386199451.1046343,0.9683257918552036,0.29706438655415957,0.3316728525835987,1,381.9130506316812
0.9812,0.9757,0.9751,0.9771,0.9788,0.9847,0.9874,0.9869,0.9862,0.9866,0.9881,0.9896,0.9898,0.9907,0.9912,0.9907,0.9911,0.9942169640907202,0.9967642641385742,0.9983728910742304,0.999095110279472,PRY,sdg16_homicides,16,"Homicides (per 100,000 population)",LAC,17,1.0,6248017.571428573,2386199451.1046343,0.9997,0.29706438655415957,0.3316728525835987,1,381.9130506316812
0.6785512878733477,0.6784889011625029,0.6785431605833588,0.6776146008808086,0.6770703499778674,0.6826839189663306,0.6839888018583995,0.665199962291659,0.6629319991743755,0.6961315849793679,0.6960310747526209,0.6650066455719532,0.6691733007667693,0.6819,0.6626,0.6637,0.6674116266779464,0.6436,0.6768000000000001,0.6759999999999999,0.6428238241574601,PRY,sdg16_rsf,16,Press Freedom Index (best 0-100 worst),LAC,6,1.0,6248017.571428573,2386199451.1046343,0.9,0.29706438655415957,0.3316728525835987,0,381.9130506316812
0.329978998925042,0.3307018498521316,0.33550976768239216,0.3471911922613947,0.3671867125175141,0.3935997247907952,0.47058,0.41861000000000004,0.4526,0.3953200000000001,0.37746999999999997,0.3996500000000001,0.43919,0.34598,0.31888,0.41685,0.4938900000000001,0.49914,0.5106499999999999,0.4791968427452629,0.4569163993850508,PRY,sdg16_safe,16,Percentage of population who feel safe walking alone at night in the city or area where they live (%),LAC,13,1.0,6248017.571428573,2386199451.1046343,0.9,0.29706438655415957,0.3316728525835987,1,381.9130506316812
0.06742000000000001,0.05993,0.05077,0.052860000000000004,0.04784,0.0593152642742325,0.060274765103059735,0.04986,0.06220724108979425,0.06317908356913904,0.05671,0.07007999999999999,0.0777,0.06708124382157621,0.06805563071671372,0.06902848988292476,0.07581,0.07928204289732094,0.06928400908139587,0.06698911841727563,0.0745921964003131,PRY,sdg17_govex,17,Government spending on health and education (% of GDP),LAC,10,1.0,6248017.571428573,2386199451.1046343,0.15,0.29706438655415957,0.3316728525835987,1,381.9130506316812
0.138478272136681,0.1280431536188582,0.12886297329517246,0.13002455402349436,0.13127578160820572,0.14503,0.1473,0.13926,0.13869,0.14602,0.14675000000000002,0.1558,0.16685999999999998,0.15384,0.16760000000000005,0.17679999999999998,0.16881000000000002,0.17437999999999998,0.18448124116558268,0.1878051864119984,0.18324458700119467,PRY,sdg17_govrev,17,Other countries: Government revenue excluding grants (% of GDP),LAC,13,,6248017.571428573,2386199451.1046343,0.4,0.29706438655415957,0.3316728525835987,1,381.9130506316812
0.07660860291503734,0.06789904017063632,0.08805545680767864,0.0879132598649129,0.08837539992890152,0.09360113757554213,0.09964450764308568,0.09296125133309636,0.10327052968361182,0.0969427657305368,0.09690721649484536,0.08858869534305013,0.0988979736935656,0.09644507643085674,0.08837539992890152,0.08133665126199788,0.0975826519729826,0.09932456452186278,0.09891445163388624,0.10154880136280893,0.09920955334116396,SLV,sdg2_crlyld,2,Cereal yield (tonnes per hectare of harvested land),LAC,18,,6187864.714285715,2910578458.9806323,0.24884464984002844,0.413172594316496,0.37129160952613055,0,470.36879333529674
0.8440000000000001,0.8390000000000001,0.833,0.8270000000000001,0.8220000000000001,0.816,0.8109999999999999,0.8049999999999999,0.8,0.794,0.7889999999999999,0.7829999999999999,0.778,0.772,0.7659999999999999,0.76,0.754,0.7483417990607816,0.7426185488810396,0.737055227216643,0.7316620787525174,SLV,sdg2_obesity,2,"Prevalence of obesity, BMI ≥ 30 (% of adult population)",LAC,17,1.0,6187864.714285715,2910578458.9806323,0.972,0.413172594316496,0.37129160952613055,0,470.36879333529674
0.2836879432624113,0.2843971631205673,0.2843971631205673,0.28652482269503543,0.2900709219858155,0.28936170212765955,0.2879432624113475,0.2879432624113475,0.28652482269503543,0.2858156028368793,0.28297872340425523,0.2843971631205673,0.2815602836879432,0.2836879432624113,0.28297872340425523,0.28226950354609925,0.2823325042121308,0.2823094717575483,0.28239114469860904,0.282538160552693,0.2826540620408829,SLV,sdg2_snmi,2,Sustainable Nitrogen Management Index (worst 0-1.41 best),LAC,16,,6187864.714285715,2910578458.9806323,1.0,0.413172594316496,0.37129160952613055,1,470.36879333529674
0.8645,0.8614999999999999,0.853,0.8525,0.8505,0.8454999999999999,0.8494999999999999,0.8465,0.8525,0.8374999999999999,0.8354999999999999,0.8365,0.8405,0.8325,0.8374999999999999,0.843,0.851,0.863,0.8698024330744827,0.8763235543604677,0.878611613573727,SLV,sdg2_trophic,2,Human Trophic Level (best 2-3 worst),LAC,18,1.0,6187864.714285715,2910578458.9806323,0.98,0.413172594316496,0.37129160952613055,0,470.36879333529674
0.89,0.907,0.911,0.907,0.9,0.895,0.892,0.89,0.8859999999999999,0.8809999999999999,0.8759999999999999,0.875,0.878,0.885,0.894,0.902,0.907,0.91,0.9116805755990152,0.9146115838003266,0.9197041942087162,SLV,sdg2_undernsh,2,Prevalence of undernourishment (%),LAC,18,1.0,6187864.714285715,2910578458.9806323,1.0,0.413172594316496,0.37129160952613055,1,470.36879333529674
0.98139,0.98236,0.98324,0.98397,0.98451,0.9848,0.98495,0.98506,0.98513,0.98515,0.98514,0.98513,0.9851,0.98506,0.98499,0.9849,0.98478,0.98462,0.9843127426940262,0.9838320247932814,0.9832262684810358,SLV,sdg2_wasting,2,Prevalence of wasting in children under 5 years of age (%),LAC,18,1.0,6187864.714285715,2910578458.9806323,1.0,0.413172594316496,0.37129160952613055,1,470.36879333529674
0.869562448511032,0.9028702245798088,0.9245697297401888,0.924,0.8913426181031809,0.872,0.8960000000000001,0.931,0.95,0.975,0.98,0.99,0.995,0.998,0.977,0.9990000000000001,0.9990000000000001,0.9993249736826172,0.9996523236593674,0.999914161809072,0.9999996758430756,SLV,sdg3_births,3,Births attended by skilled health personnel (%),LAC,13,1.0,6187864.714285715,2910578458.9806323,1.0,0.413172594316496,0.37129160952613055,1,470.36879333529674
0.908738,0.910038,0.911338,0.912571,0.9138040000000001,0.915038,0.916271,0.917504,0.9193,0.921096,0.922893,0.924689,0.926485,0.927296,0.928107,0.928919,0.92973,0.930541,0.9319133747145169,0.9335320150446642,0.9353285671763459,SLV,sdg3_fertility,3,"Adolescent fertility rate (births per 1,000 adolescent females aged 15 to 19)",LAC,18,1.0,6187864.714285715,2910578458.9806323,0.9975,0.413172594316496,0.37129160952613055,0,470.36879333529674
0.9957,0.9958,0.996,0.9962,0.9964,0.9966,0.9969,0.9971,0.9974,0.9976,0.9978,0.998,0.9982,0.9983,0.9985,0.9986,0.9987,0.9988,0.9989,0.9989892019940112,0.999083556463729,SLV,sdg3_hiv,3,"New HIV infections (per 1,000 uninfected population)",LAC,19,1.0,6187864.714285715,2910578458.9806323,1.0,0.413172594316496,0.37129160952613055,0,470.36879333529674
0.688,0.6859999999999999,0.695,0.698,0.7010000000000001,0.7040000000000001,0.708,0.7120000000000001,0.715,0.718,0.722,0.725,0.728,0.73,0.732,0.7340000000000001,0.737,0.7394885601613297,0.7430542719676532,0.7467971408109377,0.7503493511628332,SLV,sdg3_lifee,3,Life expectancy at birth (years),LAC,17,,6187864.714285715,2910578458.9806323,0.83,0.413172594316496,0.37129160952613055,0,470.36879333529674
0.9927,0.9925,0.9932,0.9934,0.9936,0.9938,0.994,0.9942,0.9943,0.9943,0.9946,0.9947,0.9948,0.995,0.9951,0.9952,0.9953,0.9954,0.9955126633073756,0.9956264517070283,0.995765973481458,SLV,sdg3_matmort,3,"Maternal mortality rate (per 100,000 live births) ",LAC,18,1.0,6187864.714285715,2910578458.9806323,0.99966,0.413172594316496,0.37129160952613055,1,470.36879333529674
0.8290000000000001,0.8331890167797553,0.8352674337021426,0.8373344566339256,0.8393818395343828,0.843,0.8433857440920747,0.8453320368404036,0.8472382316461449,0.8491023453595687,0.853,0.8526977517463479,0.8544332172559734,0.8561349473841631,0.8578090982312858,0.8590000000000001,0.86,0.8629209076605093,0.8645922516450923,0.8662545054098416,0.8679076967819128,SLV,sdg3_ncds,3,"Age-standardized death rate due to cardiovascular disease, cancer, diabetes, or chronic respiratory disease in adults aged 30–70 years (%)",LAC,5,1.0,6187864.714285715,2910578458.9806323,0.907,0.413172594316496,0.37129160952613055,0,470.36879333529674
0.5324416461457234,0.5481225270427027,0.5274751436616925,0.5146414455674846,0.5473253102208493,0.5725526473112549,0.5701,0.5296000000000001,0.5191,0.6839000000000001,0.674,0.4741,0.5934,0.6325000000000001,0.5857,0.6018,0.6140000000000001,0.6339,0.6275999999999999,0.6117955734213268,0.6480380576458034,SLV,sdg3_swb,3,"Subjective well-being (average ladder score, worst 0-10 best)",LAC,13,1.0,6187864.714285715,2910578458.9806323,0.76,0.413172594316496,0.37129160952613055,0,470.36879333529674
0.9968,0.9969,0.9968,0.9971,0.9971,0.9963,0.9966,0.9966,0.9965,0.9966,0.9966,0.9962,0.9959,0.9957,0.9956,0.9952,0.994,0.9928,0.993,0.992194695131556,0.99170095118174,SLV,sdg3_tb,3,"Incidence of tuberculosis (per 100,000 population)",LAC,19,1.0,6187864.714285715,2910578458.9806323,1.0,0.413172594316496,0.37129160952613055,1,470.36879333529674
0.8285099627397077,0.8250113390464927,0.8222081205063884,0.8189568388211012,0.8162986877822446,0.8127856118458384,0.8095723250935117,0.8076862612693506,0.802995463242248,0.8006912302937362,0.7986913696865048,0.7932001499042863,0.7922775140442514,0.7889999999999999,0.7835043211068751,0.7834493066098105,0.778,0.7749061323385527,0.7745622430933259,0.7690691342860018,0.76763520215002,SLV,sdg3_traffic,3,"Traffic deaths (per 100,000 population)",LAC,2,1.0,6187864.714285715,2910578458.9806323,0.968,0.413172594316496,0.37129160952613055,0,470.36879333529674
0.9671,0.9689,0.9706,0.9722,0.9737,0.9751,0.9764,0.9776,0.9787,0.9798,0.9808,0.9817,0.9825,0.9833,0.984,0.9847,0.9853,0.9858,0.9863,0.9867962688358228,0.9873168905947928,SLV,sdg3_u5mort,3,"Mortality rate, under-5 (per 1,000 live births)",LAC,19,1.0,6187864.714285715,2910578458.9806323,0.9974,0.413172594316496,0.37129160952613055,1,470.36879333529674
0.5,0.5258814018423692,0.5510981678364288,0.575498222844729,0.5983327351962799,0.62,0.6365502032080741,0.6519002795656945,0.6656190348496978,0.6784223619857954,0.69,0.7039250939478165,0.7167412516684522,0.7288755463540468,0.7397290159675407,0.75,0.7554708324131667,0.76,0.7627268026181616,0.7651456449484257,0.7691131908911188,SLV,sdg3_uhc,3,Universal health coverage (UHC) index of service coverage (worst 0-100 best),LAC,5,1.0,6187864.714285715,2910578458.9806323,1.0,0.413172594316496,0.37129160952613055,1,470.36879333529674
0.97,0.92,0.81,0.9,0.9,0.89,0.96,0.99,0.95,0.91,0.89,0.89,0.92,0.92,0.94,0.91,0.9,0.85,0.81,0.8059025993896219,0.8611938727573366,SLV,sdg3_vac,3,Percentage of surviving infants who received 2 WHO-recommended vaccines (%),LAC,19,1.0,6187864.714285715,2910578458.9806323,1.0,0.413172594316496,0.37129160952613055,1,470.36879333529674
0.89192,0.8959299999999999,0.91132,0.93111,0.9365905519376272,0.94366,0.94784,0.94158,0.9440000000000001,0.94376,0.94461,0.94081,0.93223,0.90578,0.88235,0.8579200000000001,0.84455,0.8023399999999999,0.8099500000000001,0.7931510789952928,0.7849841097233419,SLV,sdg4_primary,4,Net primary enrollment rate (%),LAC,18,,6187864.714285715,2910578458.9806323,1.0,0.413172594316496,0.37129160952613055,1,470.36879333529674
0.634823626022889,0.63348,0.67923,0.7269399999999999,0.7420815678577809,0.73666,0.7094600000000001,0.7006700000000001,0.70408,0.72177,0.7770600000000001,0.81023,0.82729,0.807,0.8075399999999999,0.83076,0.7955899999999999,0.77849,0.7922877876414952,0.8417158070957158,0.8790635425165243,SLV,sdg4_second,4,Lower secondary completion rate (%),LAC,16,,6187864.714285715,2910578458.9806323,1.0,0.413172594316496,0.37129160952613055,1,470.36879333529674
0.8709700000000001,0.8747533020772664,0.8763454206398649,0.8779401544989085,0.8795373715980332,0.8787900000000001,0.8827387028465168,0.8843424060560707,0.8859477706231758,0.8875545176551327,0.91892,0.8695700000000001,0.8472200000000001,0.88571,0.90141,0.90278,0.91781,0.91781,0.90411,0.8959002233897794,0.8971748411634424,SLV,sdg5_edat,5,Ratio of female-to-male mean years of education received (%),LAC,11,,6187864.714285715,2910578458.9806323,1.0,0.413172594316496,0.37129160952613055,1,470.36879333529674
0.7410000000000001,0.7490000000000001,0.7560000000000001,0.763,0.768,0.773,0.777,0.7810000000000001,0.785,0.79,0.7959999999999999,0.8009999999999999,0.8059999999999999,0.81,0.8140000000000001,0.8160000000000001,0.818,0.8190000000000001,0.8207873328362225,0.8234756781171215,0.827686323055664,SLV,sdg5_familypl,5,Demand for family planning satisfied by modern methods (% of females aged 15 to 49 who are married or in unions),LAC,18,1.0,6187864.714285715,2910578458.9806323,1.0,0.413172594316496,0.37129160952613055,1,470.36879333529674
0.5685899999999999,0.57116,0.5741900000000001,0.58222,0.56794,0.5755399999999999,0.5833400000000001,0.58172,0.58496,0.5874699999999999,0.6000800000000001,0.5965600000000001,0.60536,0.62079,0.6098600000000001,0.5996900000000001,0.6068600000000001,0.58217,0.58427,0.58641,0.5927503542346129,SLV,sdg5_lfpr,5,Ratio of female-to-male labor force participation rate (%),LAC,20,,6187864.714285715,2910578458.9806323,1.0,0.413172594316496,0.37129160952613055,0,470.36879333529674
0.595,0.595,0.595,0.607,0.607,0.607,0.667,0.667,0.667,0.69,0.69,0.69,0.762,0.762,0.774,0.821,0.821,0.821,0.81,0.8095,0.8332999999999999,SLV,sdg5_parl,5,Seats held by women in national parliament (%),LAC,21,1.0,6187864.714285715,2910578458.9806323,1.0,0.413172594316496,0.37129160952613055,0,470.36879333529674
0.83201,0.8328899999999999,0.8337600000000001,0.8369500000000001,0.8400200000000001,0.8429700000000001,0.8458,0.8485900000000001,0.8517199999999999,0.8547100000000001,0.85757,0.86031,0.86292,0.8654200000000001,0.8678199999999999,0.8701000000000001,0.8722799999999999,0.87434,0.8764686903325358,0.8790212028425682,0.8822105780938052,SLV,sdg6_sanita,6,Population using at least basic sanitation services (%),LAC,18,1.0,6187864.714285715,2910578458.9806323,1.0,0.413172594316496,0.37129160952613055,1,470.36879333529674
0.9941144801814376,0.9950962121710406,0.9951814742545048,0.9953471263023784,0.9956467616242672,0.9957198434100936,0.995381231135764,0.9954421326239528,0.995403155671512,0.9960365311486752,0.9957685646006446,0.9955030341121416,0.9951839103140324,0.9951936545521426,0.9951128609991972,0.995219967170091,0.9954027214894952,0.9955830147691336,0.995717019951456,0.995802742909081,0.9958599946947212,SLV,sdg6_scarcew,6,Scarce water consumption embodied in imports (m³/capita),LAC,14,1.0,6187864.714285715,2910578458.9806323,1.0,0.413172594316496,0.37129160952613055,0,470.36879333529674
0.77786,0.77995,0.7930800000000001,0.8061499999999999,0.81918,0.8321500000000001,0.84505,0.8580200000000001,0.8716799999999999,0.8851,0.8982700000000001,0.9111899999999999,0.92386,0.93627,0.94842,0.9603,0.97064,0.97388,0.9763942068775456,0.9833775205503432,0.9970318250530597,SLV,sdg6_water,6,Population using at least basic drinking water services (%),LAC,18,1.0,6187864.714285715,2910578458.9806323,1.0,0.413172594316496,0.37129160952613055,1,470.36879333529674
0.5650999999999999,0.5904,0.6149,0.6383,0.6611,0.6809000000000001,0.7027,0.7229000000000001,0.7415999999999999,0.7576,0.7768,0.7915000000000001,0.8064,0.8234,0.8351999999999999,0.8471000000000001,0.86,0.8740602958013156,0.8893373373757729,0.9070569622029696,0.927679453873962,SLV,sdg7_cleanfuel,7,Population with access to clean fuels and technology for cooking (%),LAC,17,1.0,6187864.714285715,2910578458.9806323,1.0,0.413172594316496,0.37129160952613055,1,470.36879333529674
0.9845088329764454,0.9837839043540328,0.9844642219842972,0.9845422912205568,0.9847876516773733,0.9852003033547466,0.9870070485367596,0.9865051748750892,0.9883342255531764,0.9882784618129908,0.9887134189864384,0.9885126695217702,0.9887580299785867,0.9893937366167024,0.9890814596716628,0.9876092969307636,0.9876762134189864,0.9879104211277658,0.989101379698738,0.9893267759804728,0.989551987887694,SLV,sdg7_co2twh,7,CO₂ emissions from fuel combustion for electricity and heating per total electricity output (MtCO₂/TWh),LAC,18,1.0,6187864.714285715,2910578458.9806323,1.0,0.413172594316496,0.37129160952613055,1,470.36879333529674
0.8451900000000001,0.8706400000000001,0.8754900000000001,0.86961,0.8735700000000001,0.8752599999999999,0.8920100000000001,0.9111,0.91,0.91084,0.9158,0.92575,0.93681,0.9504299999999999,0.95125,0.9540000000000001,0.96,0.9949,0.9972494316876388,0.9993747087583172,0.9999951228080302,SLV,sdg7_elecac,7,Population with access to electricity (%),LAC,18,1.0,6187864.714285715,2910578458.9806323,1.0,0.413172594316496,0.37129160952613055,1,470.36879333529674
1.4430343851234985e-05,0.12963623990677242,0.18246465990305386,0.12691042787560264,0.039868664915414666,0.02440427067866641,0.10553848907586877,0.21059227166788724,0.24931256529048426,0.20618708849821585,0.14975764829840973,0.13765,0.2682059554074549,0.2682065765292365,0.3672,0.2682078047567877,0.2682084117548729,0.30353,0.3773370708918642,0.41795644703880064,0.3970923536295947,SLV,sdg8_accounts,8,Adults with an account at a bank or other financial institution or with a mobile-money-service provider (% of population aged 15 or over),LAC,3,1.0,6187864.714285715,2910578458.9806323,1.0,0.413172594316496,0.37129160952613055,1,470.36879333529674
0.99636,0.99646,0.99649,0.99637,0.9963,0.9961,0.99595,0.99583,0.9959,0.99634,0.99618,0.9961922399224686,0.9959894132843656,0.9957658284678119,0.9956334977004334,0.995630990982198,0.9957098695913617,0.9957820799650946,0.995784252329272,0.9957112612108042,0.9956036052244692,SLV,sdg8_impacc,8,"Fatal work-related accidents embodied in imports (per 100,000 population)",LAC,11,1.0,6187864.714285715,2910578458.9806323,1.0,0.413172594316496,0.37129160952613055,0,470.36879333529674
0.9304,0.9304,0.9427,0.9374,0.9395,0.9278,0.9343,0.9359,0.9412,0.9267,0.95107,0.95703,0.96157,0.96307,0.95846,0.96002,0.95582,0.95615,0.95994,0.9589,0.9521645198203822,SLV,sdg8_unemp,8,Unemployment rate (% of total labor force),LAC,20,1.0,6187864.714285715,2910578458.9806323,0.995,0.413172594316496,0.37129160952613055,0,470.36879333529674
0.0001,0.0001,0.0002,0.0001,0.00030000000000000003,0.0002,0.00030000000000000003,0.0002,0.00030000000000000003,0.0002,0.00030000000000000003,0.00030000000000000003,0.00030000000000000003,0.00030000000000000003,0.00030000000000000003,0.0004,0.0005,0.0005,0.0007,0.0006553204618011499,0.0006573820013122957,SLV,sdg9_articles,9,"Scientific and technical journal articles (per 1,000 population)",LAC,19,,6187864.714285715,2910578458.9806323,0.12,0.413172594316496,0.37129160952613055,0,470.36879333529674
0.011770000000000001,0.015,0.019000000000000003,0.025,0.032,0.042,0.055,0.0611,0.1008,0.1211,0.159,0.18900000000000008,0.20321,0.23109000000000002,0.24762,0.26803,0.28997,0.33821,0.3686258040475816,0.3947124560080598,0.405502167051812,SLV,sdg9_intuse,9,Population using the internet (%),LAC,18,1.0,6187864.714285715,2910578458.9806323,1.0,0.413172594316496,0.37129160952613055,1,470.36879333529674
0.423742485651788,0.3790135304880998,0.3622341950463512,0.4218146857127525,0.3975253468555077,0.34379177470817185,0.3807785465488643,0.3980548020082646,0.38193666880252575,0.37728604907930585,0.3605,0.3592773267127747,0.36425,0.3541420347715452,0.4085,0.34889161764622045,0.31225,0.3435913382642255,0.31225,0.3602154009759919,0.4012012814877203,SLV,sdg9_lpi,9,Logistics Performance Index: Quality of trade and transport-related infrastructure (worst 1-5 best),LAC,5,1.0,6187864.714285715,2910578458.9806323,0.7,0.413172594316496,0.37129160952613055,1,470.36879333529674
1.9615341616194266e-06,0.0013320240150760942,0.0026871193511400736,0.0041963890011184396,0.005417179717873364,0.0069299600755638934,0.008282884529990401,0.009605767209894535,0.01107265581428817,0.01249592464939139,0.013635086421899943,0.015380513697714253,0.016527803453036016,0.01780389512949618,0.01980499794104053,0.020259,0.03604,0.055799,0.054532000000000004,0.07428335619004582,0.08290160902621882,SLV,sdg9_mobuse,9,Mobile broadband subscriptions (per 100 population),LAC,4,,6187864.714285715,2910578458.9806323,0.1,0.413172594316496,0.37129160952613055,1,470.36879333529674
